Event	ID	Name			Wwise Object Path	Notes
	365611210	STINGERS_Kill_Don_R			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Don_R	
	365611220	STINGERS_Kill_Don_L			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Don_L	
	459653097	STINGERS_DS_Marta_L			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Marta_L	
	459653111	STINGERS_DS_Marta_R			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Marta_R	
	554142247	STINGERS_DS_Medusa_R			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Medusa_R	
	554142265	STINGERS_DS_Medusa_L			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Medusa_L	
	854864811	STINGERS_Kill_Stan_L			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Stan_L	
	854864821	STINGERS_Kill_Stan_R			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Stan_R	
	1290491939	STINGERS_DS_Don_L			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Don_L	
	1290491965	STINGERS_DS_Don_R			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Don_R	
	1724805132	STINGERS_Kill_Medusa_L			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Medusa_L	
	1724805138	STINGERS_Kill_Medusa_R			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Medusa_R	
	2011547304	STINGERS_DS_Stan_R			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Stan_R	
	2011547318	STINGERS_DS_Stan_L			\DS EVENTS\MUSIC EVENTS\STINGERS_DS_Stan_L	
	2968734026	STINGERS_Kill_Marta_L			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Marta_L	
	2968734036	STINGERS_Kill_Marta_R			\DS EVENTS\MUSIC EVENTS\STINGERS_Kill_Marta_R	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	123246559	Stingers_DeathStare_Don	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Don_002_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Don_R\Stingers_DeathStare_Don		2407228
	182886624	Stingers_DeathStare_Stanislas	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Stanislas_005_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Stanislas_L\Stingers_DeathStare_Stanislas		1375588
	186120177	Stingers_DeathStare_Don	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Don_005_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Don_R\Stingers_DeathStare_Don		1375588
	202254220	Stingers_DeathStare_Medusa	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Medusa_007_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Medusa_L\Stingers_DeathStare_Medusa		1375588
	242819915	Stingers_DeathStare_Medusa	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Medusa_000_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Medusa_L\Stingers_DeathStare_Medusa		1375588
	261850193	Stingers_DeathStare_Stanislas	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Stanislas_000_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Stanislas_L\Stingers_DeathStare_Stanislas		1375588
	266327702	Stingers_DeathStare_Medusa	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Medusa_005_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Medusa_L\Stingers_DeathStare_Medusa		1375588
	350732487	Stingers_DeathStare_Don	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Don_003_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Don_R\Stingers_DeathStare_Don		1375588
	371187270	Stingers_DeathStare_Don	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Don_004_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Don_R\Stingers_DeathStare_Don		1719468
	372446375	Stingers_DeathStare_Don	D:\Documents\- ENJMIN\- PROJETS\H - Mini Projet\Repo\DeathStare\DeathStare_WwiseProject\.cache\Mac\SFX\Music\Stingers\DeathStare\Stingers_DeathStare_Don_001_D79FB2B7.wem		\Interactive Music Hierarchy\DS MUSIC\MAIN\Stingers\DeathStare\STINGERS_DS_Don_R\Stingers_DeathStare_Don		1375588
